d229,97.709999
d230,44.040939
d231,40
d232,44.16
d233,159.020004
d234,213981
d235,120.059998
d236,82.720001
d237,1507.349976
d238,114.459999
d239,23.9
d240,87.050003
d241,44.360001
d242,102.25
d243,212.100006
d244,140
d245,91.010002
d246,41.490002
d247,50.98
d248,56.580002
d249,95.959999
d250,97.650002
d251,21.469999
d252,61.049999
d253,70.949997
d254,68.419998
d255,74.695
d256,41.720001
d257,28.02
d258,49.57
d259,53.200001
d260,268
d261,49.799999
d262,45.84
d263,62.139999
d264,43.889999
d265,838.549988
d266,127.379997
d267,90.010002
d268,66.769997
d269,115
d270,108.839996
d271,86.760002
d272,115.209999
d273,88.610001
d274,30.215
d275,89.370003
d276,41.73
d277,100.480003
d278,138.220001
d279,58
d280,154.259995
d281,74.279999
d282,159.529999
d283,85.790001
d284,115.650002
d285,108.110001
d286,546.549988
d287,142964
d288,59.66
d289,67.110001
d290,35.505001
d291,107.279999
d292,20.27
d293,28.6
d294,88.790001
d295,22.83
d296,103.110001
d297,172.139999
d298,1460.050049
d299,4.97
d300,717.909973
d301,19.66
d302,68.269997
d303,65.459999
d304,1472.97998
d305,66.029999
d306,70.280258
d307,106.559998
d308,144.669998
d309,180.899994
d310,29.627834
d311,64.309998
d312,17.41
d313,40.549999
d314,83.349998
d315,29.15
d316,63.52
d317,72.370003
d318,91.599998
d319,174200
d320,17.5
d321,59.5
d322,94.690002
d323,85.650002
d324,33.209999
d325,25.209999
d326,35.299999
d327,40.619999
d328,87.830002
d329,17.379999
d330,115.459999
d331,59.748909
d332,80.309998
d333,17.059999
d334,113.07
d335,57.66
d336,90.010002
d337,45.44352
d338,33.5
d339,23.25
d340,24.860001
d341,99.330002
d342,177.660004
d343,78.690002
d344,100.959999
d345,49.509998
d346,33.259998
d347,18.42
d348,39.470001
d349,58.200001
d350,109.339996
d351,93.739998
d352,59.91
d353,52.799999
d354,28.940001
d355,204.660004
d356,25.709999
d357,73.120003
d358,318.790009
d359,66.739998
d360,56.240002
d361,53.150002
d362,65.413193
d363,212645
d364,72.467247
d365,19.41
d366,48.880001
d367,9.16
d368,126.419998
d369,49.990002
d370,47.498104
d371,81.089996
d372,116.5
d373,21.59
d374,91.510002
d375,156400
d376,79.68
d377,42.810001
d378,49.029999
d379,46.439999
d380,86.669998
d381,41.669998
d382,108.599998
d383,81.860001
d384,52.069
d385,23.309999
d386,44.740002
d387,53.259998
d388,64.632004
d389,34.240002
d390,38.52
d391,163.559998
d392,197825
d393,71.370003
d394,99.519997
d395,68.870003
d396,54.73
d397,223520
d398,113.610001
d399,57.130001
d400,44.5
d401,89.949997
d402,76.449997
d403,41.009998
d404,42.459999
d405,8.4
d406,81.050003
d407,19.955
d408,212585
d409,68.550003
d410,44.84
d411,35.009998
d412,88.010002
d413,253.729996
d414,58.080002
d415,18.18
d416,49.52
d417,38.57
d418,10.28
d419,55.68
d420,78.599998
d421,54.419998
d422,79.050003
d423,50.91
d424,24.65
d425,77.459999
d426,39.41
d427,17.01
d428,135.050003
d429,47.080002
d430,91.870003
d431,49.32
d432,94.720001
d433,73.275208
d434,42.889999
d435,40.759998
d436,55.849998
d437,46.110001
d438,69.800003
d439,72.809998
d440,11.12
d441,9.75
d442,22.82
d443,271.649994
d444,45.82
d445,51.59
d446,13.87
d447,67.370003
d448,85.739998
d449,69.120003
d450,94.400002
d451,116.548996
d452,139.820007
d453,70.059998
d454,53.59
d455,29.190001
d456,14.7
d457,69.900002
d458,102.650002
d459,86.18
d460,43.189999
d461,43.290001
d462,32.919998
d463,30.709999
d464,32.459999
d465,104.849998
d466,44.310001
d467,119.139999
d468,66.720001
d469,97.769997
d470,34.82
d471,14.53
d472,40.205002
d473,87.300003
d474,106.919998
d475,83.809998
d476,50.93
d477,72.980003
d478,18.780001
d479,48.669998
d480,42.459999
d481,89.230003
d482,80.25
d483,266370
d484,54.450001
d485,77.389999
d486,383.647003
d487,37.610001
d488,78.900002
d489,42.830002
d490,15
d491,114.699997
d492,71.489998
d493,87.243141
d494,266730
d495,29.23
d496,63.619999
d497,124.839996
d498,27.35
d499,72.493401
d500,14.57
d501,86.139999
d502,65.540001
d503,52.09
d504,114.620003
d505,23.02
d506,23.360001
d507,29.969999
d508,74.699997
d509,66.540001
d510,95.309998
d511,10.3
d512,22.540001
d513,73.400002
d514,80.307693
d515,76.989998
d516,15.65
d517,31.004999
d518,43.02
d519,32.790001
d520,128.509995
d521,14.35
d522,104.389999
d523,66.970001
d524,58.91
d525,50.790001
d526,35.549999
d527,22.549999
d528,23.92
d529,34
d530,56.080002
d531,29.219999
d532,46.139999
d533,75.370003
d534,41.380001
d535,73.339996
d536,29.27
d537,68.300003
d538,102.110001
d539,58.599998
d540,11.15
d541,102.260002
d542,62.220001
d543,19.77
d544,98.269997
d545,23.809999
d546,148.929993
d547,77.300003
d548,48.580002
d549,17
d550,323.890015
d551,153.100006
d552,11.56
d553,23.5
d554,117.580002
d555,40.200001
d556,120.120003
d557,96.089996
d558,15.12
d559,99.120003
d560,35.75
d561,114.019997
d562,118.559998
d563,110.419998
d564,69.669998
d565,116.690002
d566,122.919998
d567,83.440002
d568,86.349998
d569,206.440002
d570,59.09
d571,147.369995
d572,27.379999
d573,98.660004
d574,53.040001
d575,172
d576,28.219999
d577,22.67
d578,16.85
d579,85.739998
d580,214430
d581,27.190001
d582,232.889999
d583,74.629997
d584,269.359985
d585,43.459999
d586,94.629997
d587,26.450001
d588,90.75
d589,104.230003
d590,12.46
d591,61.435715
d592,132.720001
d593,40.77
d594,939.330017
d595,46.369999
d596,162.470001
d597,141.029999
d598,3.18
d599,48.060001
d600,108.18
d601,21.67
d602,62.169998
d603,79.050003
d604,93.480003
d605,64.410004
d606,60.84
d607,77.849342
d608,58.07
d609,63.139999
d610,79.660004
d611,30.639999
d612,58.209999
d613,32
d614,67.650002
d615,22.35
d616,29.629999
d617,16.42
d618,27.690001
d619,98.269997
d620,99.940002
d621,27.4
d622,18.200001
d623,16.07
d624,79.379997
d625,39.240002
d626,131.880005
d627,34.060001
d628,63.209606
d629,29.059999
d630,29.553322
d631,103.480003
d632,38.740002
d633,49.75
d634,64.220001
d635,42.330002
d636,60.104286
d637,127.260002
d638,85.269997
d639,12.15
d640,74.919998
d641,70.871872
d642,102.18
d643,41.720001
d644,50.84
d645,87.040001
d646,88.669998
d647,38
d648,105.260002
d649,66.406174
d650,46.869999
d651,87.300003
d652,44.98
d653,431.630005
d654,21.98
d655,36.68
d656,16.879999
d657,190.339996
d658,60.676907
d659,86.449997
d660,31.91
d661,48.060001
d662,13.29
d663,53.130001
d664,81.330002
d665,101.57
d666,87.339996
d667,10.49
d668,539.299377
d669,91.349998
d670,133.289993
d671,71.207764
d672,89
d673,13.51
d674,48.220001
d675,98.790001
d676,47.490002
d677,41.84
d678,84.419998
d679,24
d680,38.810001
d681,74.017464
d682,168.690002
d683,48.855194
d684,56.049999
d685,47.080002
d686,117.809998
d687,15.69
d688,118.699997
d689,12
d690,84.029999
d691,61.591427
d692,66.410004
d693,62.419998
d694,68.959999
d695,31.870001
d696,9.31
d697,35.09
d698,51.759998
d699,42.189999
d700,74.209999
d701,72.230003
d702,53.77
d703,69.169998
d704,154.270004
d705,136.440002
d706,42.540001
d707,118.919998
d708,67.129997
d709,48.68
d710,117.699997
d711,77.330002
d712,179.020004
d713,75.75
d714,36.959999
d715,118.300003
d716,62.299999
d717,34.709999
d718,19.92
d719,49.290001
d720,31.84
d721,72.220001
d722,68.220001
d723,96.360001
d724,39.596382
d725,47.202427
d726,95.949997
d727,73.816689
d728,59.790001
d729,14.42
d730,132.490005
d731,80.910004
d732,34.990002
d733,128.740005
d734,46.599998
d735,24.16
d736,101.459999
d737,143.169998
d738,193.149994
d739,217695
d740,55.82
d741,102.260002
d742,42.560001
d743,51.799999
d744,40.990002
d745,62.66
d746,61.720001
d747,89.300003
d748,84.489998
d749,713.5
d750,122.660004
d751,65.389999
d752,43.02
d753,122.32
d754,42.220001
d755,23.459999
d756,71.400002
d757,35.18
d758,22.879999
d759,49.009998
d760,32.849998
d761,94.629997
d762,1449.900024
d763,958.02002
d764,100.25
d765,33.299999
d766,61.299999
d767,49.939999
d768,44.139999
d769,69.620003
d770,50.68
d771,28.309999
d772,45.889999
d773,82.040001
d774,110.110001
d775,72.76725
d776,42.540001
d777,101.599998
d778,79.599998
d779,33.169998
d780,76.5
d781,42.91
d782,127.480003
d783,147.949997
d784,93.269997
d785,31.389999
d786,100.239998
d787,65.870003
d788,104.269997
d789,86.43
d790,22.940001
d791,41.869999
d792,44.610001
d793,14.53
d794,79.93
d795,11.85
d796,77.050003
d797,549.840393
d798,101.629997
d799,74.459999
d800,49.220001
d801,49.799999
d802,77.889999
d803,87.839996
d804,80.940002
d805,174.300003
d806,102.910004
d807,183772
d808,29.693031
d809,152.139999
d810,95.379997
d811,13.12
d812,94.389999
d813,25.9
d814,45.560001
d815,70.330002
d816,104.889999
d817,708.01001
d818,175.190002
d819,53.990002
d820,74.139999
d821,86.209999
d822,139.020004
d823,113.129997
d824,85.379997
d825,42.779999
d826,63.07
d827,77.940002
d828,35.07
d829,52.91
d830,132.070007
d831,102.199997
d832,80.599998
d833,34.049999
d834,137.600006
d835,39.740002
d836,50.580002
d837,81.110001
d838,21.24
d839,77.010002
d840,86.940002
d841,32.32
d842,67.807884
d843,71.129997
d844,45.09
d845,42.720001
d846,53.540001
d847,170.020004
d848,10.67
d849,19.799999
d850,51.060001
d851,21.77
d852,35.5
d853,13.6
d854,119.480003
d855,61.349998
d856,149.910004
d857,35.09
d858,85.080002
d859,71.610001
d860,44.16
d861,75.839996
d862,278.160004
d863,41.919998
d864,46.34
d865,123.120003
d866,94.919998
d867,24.83
d868,20.68
d869,54.369999
d870,101.029999
d871,31.549999
d872,114.330002
d873,38.669998
d874,60.580002
d875,89.860001
d876,69
d877,81.849998
d878,29.905001
d879,123.68
d880,79.760002
d881,86.769997
d882,85.940002
d883,62.419998
d884,54.700001
d885,64.370003
d886,116.860001
d887,45.799999
d888,84.220001
d889,41.540001
d890,98.279999
d891,41.5
d892,75.339996
d893,70.879997
d894,101.550003
d895,44.310001
d896,79.257645
d897,27.429731
d898,60.970001
d899,109.610001
d900,104.5
d901,5.75
d902,114.389999
d903,139.800003
d904,12.9
d905,690.01001
d906,104.809998
d907,50.130001
d908,67.75
d909,13.25
d910,72.434494
d911,46.59
d912,28.030001
d913,86.610001
d914,89.449997
d915,48.32
d916,34.799999
d917,152.699997
d918,71.844978
d919,89.970612
d920,49.299999
d921,40.84
d922,70.739998
d923,68.260002
d924,26.209999
d925,53.93
d926,112.650002
d927,82.889999
d928,82.529999
d929,162.309998
d930,43.52
d931,32.560001
d932,33.860001
d933,60.404999
d934,76.300003
d935,116.690002
d936,21.85
d937,134.779999
d938,83.199997
d939,82.769997
d940,77.339996
d941,51.59
d942,182.059998
d943,50.700001
d944,175.529999
d945,91.889999
d946,88.779999
d947,25.51
d948,84.550003
d949,54.380001
d950,110.459999
d951,98.699997
d952,52.971947
d953,67.540001
d954,85.650002
d955,97.400002
d956,22.280001
d957,9.18
d958,62.27
d959,8.85
d960,93.307693
d961,80.529999
d962,56.799999
d963,29.599894
d964,115.540001
d965,123.940002
d966,43.93
d967,19.01
d968,144.529999
d969,59.889999
d970,22.110001
d971,16.450001
d972,106.519997
d973,53.400002
d974,37.389999
d975,57.459999
d976,99.690002
d977,32.77
d978,81.255455
d979,155095
d980,50.389999
d981,40.900002
d982,76.400002
d983,44.830002
d984,26.08
d985,69.059998
d986,111.610001
d987,88.709999
d988,42.599998
d989,54.240002
d990,21.790001
d991,74.43
d992,43.25
d993,61.211792
d994,204901
d995,66.400002
d996,170.600006
d997,77.270035
d998,27.09
d999,68.099998
d1000,47.119999
d1001,35.610001
d1002,200616
d1003,82.75
d1004,72.989998
d1005,52.09
d1006,46.189999
d1007,90.489998
d1008,43.880001
d1009,22.35
d1010,79.93
d1011,5.31
d1012,78.739998
d1013,117.839996
d1014,41
d1015,104.470001
d1016,40.889999
d1017,46.970001
d1018,55.200001
d1019,73.400002
d1020,15.83
d1021,43.66
d1022,62.619999
d1023,33.060001
d1024,109.760002
d1025,97.550003
d1026,76.243752
d1027,90.68
d1028,340.827484
d1029,18.77
d1030,57.290001
d1031,78.730003
d1032,261.299988
d1033,76.529999
d1034,51.490002
d1035,35.330002
d1036,108.040001
d1037,71.514282
d1038,55.689999
d1039,56.150002
d1040,141.190002
d1041,96.449997
d1042,117.040001
d1043,38.779999
d1044,25.120001
d1045,74.830002
d1046,44.23
d1047,54.580002
d1048,58.389999
d1049,86.480003
d1050,76.339996
d1051,79.410004
d1052,85.599998
d1053,42.34
d1054,70.949997
d1055,95.82
d1056,35.790001
d1057,89.610001
d1058,157.460007
d1059,135.190002
d1060,46.59
d1061,134.339996
d1062,115.580002
d1063,19.1
d1064,13.96
d1065,987.710022
d1066,70.069229
d1067,51.759998
d1068,26.030001
d1069,39.779999
d1070,40.02
d1071,79.199997
d1072,46.740002
d1073,53.75
d1074,31.15
d1075,51.470001
d1076,831.909973
d1077,49.790001
d1078,12.81
d1079,30
d1080,97.330002
d1081,117.360001
d1082,34.490002
d1083,53.68
d1084,45.360001
d1085,68.279999
d1086,42.419998
d1087,25.07
d1088,75.55677
d1089,119.470001
d1090,62.349606
d1091,29.610001
d1092,67.360001
d1093,134.800003
d1094,41.369999
d1095,49.700001
d1096,200.550003
d1097,80.230003
d1098,50.689915
d1099,34.84
d1100,65.980003
d1101,63.767975
d1102,62.07
d1103,66.769997
d1104,76.769997
d1105,60.98
d1106,16.870001
d1107,74.360001
d1108,37.380001
d1109,93.68
d1110,63.040001
d1111,565.607117
d1112,90.330002
d1113,73.010002
d1114,49.82
d1115,41.5
d1116,60.990002
d1117,363.390015
d1118,43.27
d1119,101.449997
d1120,70.050003
d1121,839.950012
d1122,90.449997
d1123,35.84
d1124,22.1
d1125,34.490002
d1126,77.092308
d1127,61.599998
d1128,89.519997
d1129,80.290001
d1130,60.75
d1131,18.51
d1132,80.839996
d1133,49.900002
d1134,56.439999
d1135,149.979996
d1136,31.24
d1137,191.289993
d1138,105.160004
d1139,124.269997
d1140,44.810001
d1141,56.950001
d1142,56.389999
d1143,52.900002
d1144,33.700001
d1145,94.599998
d1146,13.76
d1147,97.419998
d1148,55.98
d1149,50.5
d1150,103.279999
d1151,83.089996
d1152,40.540001
d1153,22.870001
d1154,72.68
d1155,22.48
d1156,125.589996
d1157,40.77
d1158,52.549999
d1159,103.120003
d1160,36.98
d1161,103.779999
d1162,22.43
d1163,34.34
d1164,49.220001
d1165,105.160004
d1166,73.650002
d1167,80.339996
d1168,24.01
d1169,114.940002
d1170,113.449997
d1171,69.809998
d1172,36.689999
d1173,11.72
d1174,91.739998
d1175,50.014999
d1176,17.360001
d1177,23.41
d1178,66.527672
d1179,75.599998
d1180,44.889999
d1181,6.02
d1182,61.09
d1183,15.82
d1184,92.467316
d1185,128.419998
d1186,82.389999
d1187,83.440002
d1188,36.919998
d1189,49.560001
d1190,17.299999
d1191,30.70826
d1192,110.010002
d1193,159.279999
d1194,116.639999
d1195,76.5
d1196,83.199997
d1197,18.1
d1198,37.470001
d1199,18.4
d1200,59
d1201,79.290001
d1202,40.68
d1203,75.260002
d1204,88.339996
d1205,29.23
d1206,107.099998
d1207,26.25
d1208,23.530001
d1209,1243.569946
d1210,74.389999
d1211,89.739998
d1212,82.050003
d1213,90.790001
d1214,50.790001
d1215,80.709999
d1216,78.32
d1217,114.980003
d1218,56.860001
d1219,50.279999
d1220,80.480003
d1221,9.4
d1222,192.570007
d1223,66.139999
d1224,36.490002
d1225,174340
d1226,40.880001
d1227,181.339996
d1228,9.24
d1229,87.129997
d1230,403.01001
d1231,69.349998
d1232,15.93
d1233,41.290001
d1234,97.290001
d1235,176140
d1236,41.849998
d1237,74.279999
d1238,77.019997
d1239,34.98
d1240,92.220001
d1241,48.529999
d1242,78.650002
d1243,102.269997
d1244,194479
d1245,115.440002
d1246,23.08
d1247,15.91
d1248,74.849998
d1249,84.699997
d1250,47.375999
d1251,79.389999
d1252,101.660004
d1253,41.720001
d1254,92.440002
d1255,72.279999
d1256,28.924999
d1257,116.07
d1258,115.245941
d1259,89.68
d1260,47.900002
d1261,68.635368
d1262,38.689999
d1263,112.18
d1264,131.970001
d1265,8.31
d1266,13
d1267,12.4
d1268,43.32
d1269,102.360001
d1270,12.83
d1271,70.099998
d1272,117.010002
d1273,124.93
d1274,48.043972
d1275,136.100006
d1276,591.725403
d1277,74.425003
d1278,22.68
d1279,37.23
d1280,130.639999
d1281,77.300003
d1282,48.110001
d1283,41.099998
d1284,84.949997
d1285,47.583
d1286,29.700001
d1287,22.93
d1288,82.949829
d1289,88.360001
d1290,77.139999
d1291,45.439999
d1292,122.779999
d1293,312.549988
d1294,52.93
d1295,240
d1296,84.389999
d1297,66.760002
d1298,102.769997
d1299,22.280001
d1300,27.66
d1301,33.540001
d1302,93.290001
d1303,111.07
d1304,16.67
d1305,83.230003
d1306,65.709999
d1307,44.779999
d1308,76.954147
d1309,123.25
d1310,34.779999
d1311,100.82
d1312,45.880001
d1313,51.639999
d1314,32.689999
d1315,25.76
d1316,38.599998
d1317,64.07
d1318,65.779999
d1319,728.099976
d1320,87.919998
d1321,41.509998
d1322,67.949997
d1323,15.95
d1324,24.700001
d1325,32.560001
d1326,12.61
d1327,49.349998
d1328,49.259998
d1329,38.779999
d1330,88.449997
d1331,59.279999
d1332,35.720001
d1333,1502.25
d1334,54.290001
d1335,67.25
d1336,75.260002
d1337,49.880001
d1338,84.970001
d1339,104.019997
d1340,33.549999
d1341,36.220001
d1342,46.59
d1343,40.790001
d1344,88.279999
d1345,64.547501
d1346,52.5
d1347,50.788475
d1348,98.550003
d1349,33.75
d1350,25.41
d1351,84.589996
d1352,56
d1353,47.560001
d1354,31.34
d1355,101.919998
d1356,18.870001
d1357,14.56
d1358,24.82
d1359,62.150002
d1360,34.119999
d1361,52.540001
d1362,82.5
d1363,53.540001
d1364,115.690002
d1365,77.309998
d1366,372.100006
d1367,132.009995
d1368,50.459999
d1369,55.599998
d1370,21.35
d1371,20.35
d1372,77.93
d1373,91.540001
d1374,131.139999
d1375,72.519997
d1376,30.790001
d1377,53.900002
d1378,1422.469971
d1379,31.950001
d1380,78.07
d1381,23.68
d1382,62.450001
d1383,62.830002
d1384,63
d1385,109.169998
d1386,79.86132
d1387,16.08
d1388,29.49
d1389,33.799999
d1390,1945.459961
d1391,48.189999
d1392,96.360001
d1393,112.019997
d1394,111.790001
d1395,54.009998
d1396,28.620001
d1397,116.120003
d1398,26.02
d1399,52.672501
d1400,55.349998
d1401,85.900002
d1402,171340
d1403,218720
d1404,83.589996
d1405,82.459999
d1406,50.09
d1407,87.981216
d1408,16.24
d1409,56.009998
d1410,43.450001
d1411,69.989998
d1412,631.929993
d1413,88.360001
d1414,33.91
d1415,37.220001
d1416,71.349998
d1417,22.34
d1418,76.800003
d1419,25.940001
d1420,17.01
d1421,136.160004
d1422,42.599998
d1423,21.48
d1424,8.89
d1425,121.25
d1426,52.509998
d1427,189861
d1428,15.95
d1429,107.410004
d1430,69.779999
d1431,91.699997
d1432,20.299999
d1433,80.029999
d1434,69.910004
d1435,61.200001
d1436,115.809998
d1437,18.01
d1438,104.330002
d1439,45.84
d1440,65.371178
d1441,51.459999
d1442,95.25
d1443,39.869999
d1444,180
d1445,33.740002
d1446,52.790001
d1447,13.25
d1448,79.4869
d1449,42.029999
d1450,49.220001
d1451,62.889999
d1452,111.410004
d1453,65.080002
d1454,86.470001
d1455,70.491264
d1456,156.179993
d1457,42.200001
d1458,96.410004
d1459,32.860001
d1460,41.330002
d1461,100.480003
d1462,85.309998
d1463,99.389999
d1464,43.619999
d1465,47.27
d1466,73.031403
d1467,38.73
d1468,106.300003
d1469,22.48
d1470,31.015619
d1471,74.739998
d1472,58.869999
d1473,42.310001
d1474,111.008522
d1475,110.68
d1476,152.720001
d1477,29.9
d1478,100.75
d1479,44.09
d1480,89.730003
d1481,76.290001
d1482,103.589996
d1483,898.530029
d1484,28.715061
d1485,19.889999
d1486,22.85
d1487,69.120003
d1488,48.73
d1489,47.77
d1490,14.55
d1491,113.050003
d1492,100.120003
d1493,21.940001
d1494,70.150002
d1495,95.629997
d1496,60.860001
d1497,69.260002
d1498,110.209999
d1499,55.169998
d1500,114.25
d1501,22.68
d1502,53.220001
d1503,126.989998
d1504,87.25
d1505,143.130005
d1506,27.459999
d1507,33.27
d1508,78.019997
d1509,5.65
d1510,116.2108
d1511,34.02
d1512,81.019997
d1513,62.970001
d1514,15.59
d1515,100.480003
d1516,41.25
d1517,32.790001
d1518,35.48
d1519,112.900002
d1520,53.799999
d1521,74.669998
d1522,79.410004
d1523,98.709999
d1524,129.289993
d1525,51.939999
d1526,64.949997
d1527,177.300003
d1528,33.299999
d1529,809.719971
d1530,37.869999
d1531,76.860001
d1532,33.389999
d1533,63.23
d1534,46.439999
d1535,215370
d1536,50.43
d1537,75.209999
d1538,25.68
d1539,55.98
d1540,42.290001
d1541,90.949997
d1542,25.43
d1543,58.549999
d1544,17.540001
d1545,56.389999
d1546,49.5
d1547,63.580002
d1548,91.230003
d1549,20.860001
d1550,51.009998
d1551,100.110001
d1552,105.900002
d1553,91.019997
d1554,11.51
d1555,16
d1556,10.92
d1557,36.830002
d1558,25.23
d1559,71.480003
d1560,43.490002
d1561,103.809998
d1562,28.200001
d1563,170120
d1564,83.379997
d1565,51.450001
d1566,59.779999
d1567,37.34
d1568,65.480003
d1569,23.610001
d1570,69.241852
d1571,54.59
d1572,55.790001
d1573,127.209999
d1574,139.940002
d1575,38.32
d1576,113.220001
d1577,49.549999
d1578,56.759998
d1579,33.849998
d1580,52.93
d1581,86.18
d1582,90.150002
d1583,58.919998
d1584,53.330002
d1585,14.07
d1586,232.570007
d1587,84.82
d1588,52.313
d1589,59.310001
d1590,91.660004
d1591,114.18
d1592,110.879997
d1593,76.940002
d1594,60.310001
d1595,17.16
d1596,123.959999
d1597,100.150002
d1598,72.790001
d1599,58.23
d1600,68.510002
d1601,102.25
d1602,91.910004
d1603,157.610001
d1604,88.599998
d1605,9.39
d1606,67.349998
d1607,22.059999
d1608,48.189999
d1609,70.419998
d1610,50.099998
d1611,121.480003
d1612,148
d1613,30.370001
d1614,65.650002
d1615,57.73
d1616,17.379999
d1617,55.009998
d1618,72.959999
d1619,137.990005
d1620,47.09
d1621,117.18
d1622,129.289993
d1623,43.939999
d1624,61.57
d1625,1432
d1626,18.469999
d1627,110.949997
d1628,101.339996
d1629,51.490002
d1630,72.040001
d1631,138.639999
d1632,74.139999
d1633,20.030001
d1634,99.059998
d1635,13.61
d1636,125.889999
d1637,23.5
d1638,39.8325
d1639,33.41
d1640,109.480003
d1641,63.49345
d1642,129.419998
d1643,155411
d1644,14.86
d1645,124.660004
d1646,67.550003
d1647,189.309998
d1648,27.860001
d1649,93.550003
d1650,55.369999
d1651,133.229996
d1652,57.200001
d1653,28.969999
d1654,46.459999
d1655,62.939999
d1656,45.799999
d1657,66.540001
d1658,60.18
d1659,48.189999
d1660,659.679993
d1661,123.769997
d1662,27.440001
d1663,84.57
d1664,40.389999
d1665,18.23
d1666,94.699997
d1667,123.400002
d1668,113.93
d1669,15.07
d1670,79.809998
d1671,25.26
d1672,98.019997
d1673,65.410004
d1674,78.529999
d1675,22.25
d1676,99.290001
d1677,113.849998
d1678,67.199997
d1679,31.108761
d1680,117.919998
d1681,69.977142
d1682,100.290001
d1683,110.260002
d1684,30.59
d1685,32.799999
d1686,55.23
d1687,46.68
d1688,97.709999
d1689,10.16
d1690,56.50983
d1691,87.519997
d1692,28.969999
d1693,56.130001
d1694,53.919998
d1695,86.800003
d1696,89.949997
d1697,20.59
d1698,103.800003
d1699,46.77
d1700,16.120001
d1701,113.5
d1702,46.549999
d1703,67.959999
d1704,45.130001
d1705,110.760002
d1706,15.12
d1707,69.809998
d1708,54
d1709,61.029999
d1710,83.720001
d1711,37.650002
d1712,96.18
d1713,158.149994
d1714,59.48
d1715,111
d1716,41.450001
d1717,102.25
d1718,20.719999
d1719,39.98
d1720,92.209999
d1721,30.35
d1722,134.229996
d1723,133.850006
d1724,157.559998
d1725,43.139999
d1726,15.85
d1727,37.98
